business_id,name,neighborhood,address,city,state,postal_code,latitude,longitude,stars,review_count
mDWX6G3B0yLYVAHHavFrow,Smart Auto,Eastside,3105 E Sahara Ave,Las Vegas,NV,89104,36.144097,-115.1075042,2.5,21
M990h0-4g-wpJN-qlnqFAg,Diamond China Restaurant,Westside,"3909 W Sahara Ave, Ste 10",Las Vegas,NV,89102,36.1440254,-115.1938769,3.0,45
UBLpyNFtwg0s0nv_8dR9sA,Q Hair & Nail Salon,Spring Valley,"5875 S Rainbow Blvd, Ste 101",Las Vegas,NV,89118,36.0821512522,-115.243086107,3.0,18
FMSUcy__oFrnpxxn9qlW0Q,The Pistone Team - Keller Williams Realty,Westside,"9420 W Sahara Ave, Ste 100",Las Vegas,NV,89117,36.1463566,-115.3009921,5.0,3
WiouD5T3oT5RcZ5o7xJm0A,Davi Nails,,6464 North Decatur Blvd,Las Vegas,NV,89131,36.2776518,-115.203082,4.5,6
OKLrz-nI6DZ6wNxgokEscw,MAD Auto Detailing,,"4510 W Diablo Dr, Ste 111",Las Vegas,NV,89118,36.0902681,-115.202076,4.5,47
lxtlYTNzuKQwoonZD3BryA,Gray Line Las Vegas,Southwest,"7370 Dean Martin Dr, Ste 409",Las Vegas,NV,89139,36.0560483,-115.181904,3.0,10
NSe3U-XjORI-R0GmjlkE-A,ARCO ampm,Westside,1625 S Decatur Blvd,Las Vegas,NV,89102,36.1521354,-115.2075161,4.0,7
yWDWcQ-Vs1KIlxl3bhxjKw,Accurate Performance Machine Shop,Westside,4047 W Desert Inn Rd,Las Vegas,NV,89102,36.1296516,-115.1936833,4.0,6
9WVNvQ1UhzXVMihF2Rhuiw,Rigos Taco,Westside,3140 S Valley View Blvd,Las Vegas,NV,89102,36.1331854482,-115.18980799,3.5,24
OcGtUr_TsmYdJ0jqwP6TCw,Fresh Face LV,Westside,"8975 W Charleston Blvd, Ste 130",Las Vegas,NV,89117,36.1576692,-115.2907728,5.0,3
HnCjzT7L4VInnHIvHmJHIQ,Ambiance Barber Salon,Anthem,7599 S Eastern Ave,Las Vegas,NV,89123,36.007702,-115.115026,4.5,3
Xcw3KkEWGWrRm2A-HLGXrQ,Walgreens,Centennial,7755 N Durango Dr,Las Vegas,NV,89131,36.3021126,-115.2826717,2.0,29
SeD9IQgiDBztkqbAMLgaMA,JAKK'S Salon,,"7260 W Lake Mead Blvd, Ste 2",Las Vegas,NV,89128,36.1972857,-115.2507681,3.0,8
zLdqJBlLgGN-EI_TzUXWNQ,Lin Buffet,,2131 Rock Springs Dr,Las Vegas,NV,89128,36.1976942,-115.2470842,1.0,9
SzzrUeJGnl_LQAJXMK8wQw,Omoide Noodles & Bowls,Southwest,7745 S Rainbow Blvd,Las Vegas,NV,89139,36.0477111,-115.2435475,3.5,263
UCelYz6NjiZb_jLD8l6UNQ,"Atkinson D James, MD Facs",,1111 Shadow Ln,Las Vegas,NV,89102,36.1580216855,-115.165003258,3.0,4
HexCnP_tQFgXH6QD9UlJWw,WinCo Foods,Centennial,6101 N Decatur Blvd,Las Vegas,NV,89130,36.2699287874,-115.208240497,4.0,135
Y5AahskUCn0NT_4yQdGGcg,Palengke Oriental Market,Sunrise,5051 Stewart Ave,Las Vegas,NV,89110,36.1659508978,-115.063610882,4.5,8
phZXdkwh4EbENbwvciAAHA,Medusa's Antiques,,2912 S Highland Dr,Las Vegas,NV,89109,36.1376321253,-115.172763448,4.5,12
wNI7ys7fe58Xn1TnM9mFyQ,Burger King,Downtown,1125 E Charleston Blvd,Las Vegas,NV,89104,36.1591212717,-115.137987053,1.5,6
A6kXV4LPZsPjqWyGU-h_zw,KFC,Downtown,2312 S Maryland Pky,Las Vegas,NV,89104,36.1451,-115.137,1.5,28
i0EtEzlEkOho6YcLG29bvw,McDonald's,Downtown,2050 E Charleston Blvd,Las Vegas,NV,89104,36.1587822,-115.10803,2.0,13
K3J50o33Z08L4OD4VDxhjw,Thrifty Ice Cream,Centennial,6698 Sky Point Dr,Las Vegas,NV,89166,36.3180328,-115.3030917,3.0,4
kMGfuOZeBDNQJ4_pBjE26Q,Taqueria Del Paisano,,3603 N Las Vegas Blvd,Las Vegas,NV,89115,36.2266667168,-115.081340857,5.0,3
q7ulTbMjMRtmup1BiDkVew,Mattress Firm Rancho Oakey,Downtown,80 S Martin Luther King Blvd,Las Vegas,NV,89106,36.1738804,-115.161256,5.0,11
uLA-KUHJFWws9352wAvtog,Colton - Planet Nissan,Centennial,5850 Centennial Ctr Blvd,Las Vegas,NV,89149,36.2682101,-115.2598039,3.0,4
xHvOBD1Y3hYEx4nJf1An6A,Cypress Springs,Northwest,3651 N Rancho Dr,Las Vegas,NV,89130,36.2255408,-115.2206469,4.0,4
DvMicAjjYaq09ZNt2305_g,Friends Electric,Southeast,,Las Vegas,NV,89123,36.0357492,-115.1533426,3.5,3
PFtJ_YixaNgajPyxHeUpsQ,JBi Legal Services,Downtown,"320 East Charleston Blvd, Ste 105",Las Vegas,NV,89104,36.1585075,-115.1501806,5.0,3
ypDarw54zOHqROc1x8K7IA,Bodysport Fitness Center,,1922 Rock Springs Dr,Las Vegas,NV,89128,36.1945536,-115.2469061,5.0,16
YdR0UjoywD5d-uXeXsRLaA,The Detail Shop,Westside,8560 W Sahara Ave,Las Vegas,NV,89117,36.1441687,-115.2782243,5.0,3
mVYmnK-tT6R2wrgnZODBPg,2one5 Apartments,Spring Valley,7960 Rafael Rivera Way,Las Vegas,NV,89113,36.0665437,-115.2664012,3.5,6
-SpT8Tyz2R45zSw1AIUimQ,Gigi's Cupcakes,Eastside,1150 E Flamingo Rd,Las Vegas,NV,89119,36.1157494789,-115.138956561,3.0,146
rN5Yr8-vB-5ctRB4VYh1Jw,"Arthur Tomaro, DDS",Summerlin,"2095 Village Center Cir, Ste 120",Las Vegas,NV,89134,36.190398,-115.303814,5.0,6
QsG4mv2D2wQpi8sotv5MUQ,Photo Bang Bang,Downtown,224 E Imperial Ave,Las Vegas,NV,89104,36.154528,-115.1517619,4.0,5
5lLOncUk2mSO79xA8ZSk0A,The Black Room,Downtown,"1000 E Sahara Ave, Ste 108",Las Vegas,NV,89104,36.144392,-115.1409066,5.0,28
O0DxNujKaN-KIfcgbV3MgA,Pollo Inka Express,Downtown,2440 S Maryland Pkwy,Las Vegas,NV,89104,36.144531023,-115.137545876,4.0,91
XP_dDdKynnK8J3kIei_heQ,See My Baby Ultrasound,Westside,2810 W Charleston Blvd,Las Vegas,NV,89102,36.1597855,-115.1794176,5.0,15
Yu_WYzA4zIlCxAWqpDJchw,Yogurtland,Centennial,"5635 Centennial Center Blvd, Ste 120",Las Vegas,NV,89149,36.2636485832,-115.257175396,4.0,81
unyKu4Hlt59bJ-l19LfhcQ,Chevron Station,Southwest,10590 Southern Highlands Pkwy,Las Vegas,NV,89141,35.9976078414,-115.206959459,3.0,5
-sGIBo2YdLRu26jwjeQKrA,Elite Investigations,Southeast,7435 S Eastern Ave,Las Vegas,NV,89123,36.055832,-115.120023,5.0,3
-aQJUU104Sc9vuAV_EtXrA,Advanced Litigation Services,Downtown,"320 E Charleston Blvd, Ste 105",Las Vegas,NV,89104,36.158565,-115.150291,4.5,6
YgN_IU030X89t11q0qe72Q,Creative Kids Learning Center,The Lakes,2575 Fort Apache Rd,Las Vegas,NV,89117,36.1430122,-115.29844,4.0,12
bzDkUbT-VM9b_yny9eR8FQ,GoWireless Verizon Authorized Retailer,Centennial,"7150 N Durango Dr, Ste 140",Las Vegas,NV,89149,36.2915228997,-115.286310911,4.0,6
UhwU7tLs2mrUP5uy5gVQcg,Mezze Foods,Centennial,8993 Dorrell Ln,Las Vegas,NV,89149,36.2879239,-115.291831,5.0,3
F7ZrZf7g2gaC2StVZkd4TQ,Passion Auto Repair,Westside,"2695 S Decatur Blvd, Ste 300",Las Vegas,NV,89102,36.1411915695,-115.209145769,5.0,9
vqsKyBLCMQsg5M5g99Chbg,George S. Tu,,"3150 N Tenaya Way, Ste 125, Comprehensive Cancer Centers of Nevada",Las Vegas,NV,89128,36.2167046,-115.2494125,5.0,3
-9jY8blpTgfqDIkVWlE0NA,Huntridge Circle Park,Downtown,1251 S Maryland Pkwy,Las Vegas,NV,89104,36.1563008267,-115.13696719,2.5,3
vT8_Nq50Ww4XjvgxvQFDxg,Karina's 2,Downtown,505 E Oakey Blvd,Las Vegas,NV,89104,36.1515453,-115.1511544,4.0,4
dE1NYCHEkJntz94pVK4lEQ,Walgreens,Downtown,1101 Las Vegas Blvd S,Las Vegas,NV,89104,36.158352,-115.14703,2.5,10
ceMz-Zvx0ldxQfz-tcjI3w,Williams-Sonoma,Westside,1001 S Rampart Blvd,Las Vegas,NV,89145,36.1604969236,-115.292016189,3.0,29
e3BHo0i1_jE7TWyo-c93zA,Adeline Bridal,Westside,6836 W Charleston Blvd,Las Vegas,NV,89145,36.1591969,-115.2448773,3.0,6
EAykNRA72jJWKWJcWCN13A,Budget Car and Truck Rental,,4775 W Tropicana,Las Vegas,NV,89101,36.1008622,-115.2061134,2.0,33
xd3RB4q2Ermmdz41i7RWuQ,Jack in the Box,Southeast,4640 E Russell Rd,Las Vegas,NV,89120,36.0861652,-115.0721491,2.5,13
Y-z9cq4mtsAQ3IsUAXcF5A,The A/C Company NV,Southeast,4040 E Post Rd,Las Vegas,NV,89120,36.075271,-115.08546,5.0,7
SGR7bmoVwlCVHbQ9VzKjuA,Hair Plus,Chinatown,"3675 S Rainbow Blvd, Ste 101",Las Vegas,NV,89103,36.1225588,-115.2436195,4.0,4
4uMs5UbtIAaHhuKQlQhXEQ,Chicken Now,Southeast,7400 Las Vegas Blvd S,Las Vegas,NV,89123,36.0547838771,-115.168606289,4.0,21
TovMdKATgbYoKi3TEYOEwg,Centennial Pediatrics,Centennial,"6850 N Durango Dr, Ste 306",Las Vegas,NV,89149,36.2857688,-115.2853389,3.0,17
Rs1P2TXhuieeVQCsmInh8A,El Pollo Loco,Centennial,7096 N Durango Dr,Las Vegas,NV,89149,36.2896365889,-115.287442821,2.5,62
muriGdv1pnJaNZTQfZq9CQ,KL Beauty,Southwest,7155 S Rainbow Blvd,Las Vegas,NV,89118,36.0581995086,-115.243449211,4.5,11
3p0SYIaMbJ8j-yeK_do5Qg,Longhorn Hotel & Casino,,5288 Boulder Hwy,Las Vegas,NV,89122,36.1073051952,-115.059391082,3.0,129
fq6g5iGzB7RzxinV-0StFw,Leak Point,Southeast,,Las Vegas,NV,89193,36.09,-115.15,2.5,6
4I4OoW0tbaoG4I4D2spF3w,Del Taco,Westside,8471 W Sahara Ave,Las Vegas,NV,89117,36.1436582,-115.2764331,3.0,27
LlQblwpOPlvyEAEut0Q3KQ,Diamond Head Sign,,"3350 W Ali Baba Ln, Ste A",Las Vegas,NV,89118,36.0965616078,-115.183785011,4.0,4
rTZVcJZ8G80i6NjLw0SW8Q,Silverton Casino,Southwest,3333 Blue Diamond Rd,Las Vegas,NV,89139,36.0412834,-115.1833103,3.5,416
bEJzJq-aeuXYDThZnF0Mgw,Taco Bell,,3264 S. Nellis Blvd,Las Vegas,NV,89122,36.12974,-115.06516,3.5,11
UdEMQzaA51aZCKUdj7veKw,Lifestyle Fitness,Southwest,"8680 W Warm Springs Rd, Ste 140",Las Vegas,NV,89148,36.0561222,-115.2812612,4.0,34
-q8Se--EG27Wpsa6huwnrw,Psychic Spa,Southeast,5645 S Eastern Ave,Las Vegas,NV,89119,36.0870194,-115.119232,3.0,23
ZV3G2LxpLLuZOFbn208Z5A,Welcome To Las Vegas Sign,Southeast,5100 Las Vegas Blvd,Las Vegas,NV,89119,36.082525,-115.1729587,4.5,258
RMkA09yOR5mFC-Y1PFpxww,Precious Slut Tattoo Company,Downtown,1141 S Las Vegas Blvd,Las Vegas,NV,89104,36.1573665,-115.1480625,3.0,6
6qr3N-BWKC4l0soGgeWnUw,Face of An Angel,Westside,"101 S Rainbow Blvd, Ste 21",Las Vegas,NV,89145,36.1721645,-115.2429831,3.5,13
WGHzuvsFLKq1nLFJ4TrJ6w,Salon V,Westside,101 S Rainbow Blvd,Las Vegas,NV,89145,36.1721645,-115.2429831,5.0,6
pNKxXgDImubTfi8D-6U4Ng,Chill-Rite Heating & Air Conditioning Company,,,Las Vegas,NV,89101,36.1697096,-115.1236952,4.0,4
zm-nB9xWL0RWZ-zoL7JNuQ,Starbucks,Spring Valley,"9701 W Flamingo Rd, Ste 1",Las Vegas,NV,89147,36.1146371243,-115.30452211,2.5,75
OIc8vVH1MTmObFeeoc0LFA,SDX Bus,Downtown,"600 S Grand Central Pkwy, Ste 350",Las Vegas,NV,89106,36.1640608,-115.1548268,3.5,4
gsDMKibRSADmMx7am8MQ2w,Meineke Car Care Center,Sunrise,6565 E Lake Mead Blvd,Las Vegas,NV,89156,36.1951995,-115.0290303,1.5,3
DJIbk_YtlwAxsMF711EnFQ,Tower of Jewels,Downtown,896 E Sahara Ave,Las Vegas,NV,89104,36.144571,-115.142582,4.0,49
RH0QF2ufBR44CtIbM150VA,Scalp & Skin Treatment Center,Westside,"6625 W Sahara Ave, Ste 5",Las Vegas,NV,89146,36.1437232,-115.2366294,4.0,5
RQnaK9dNidUbLLykykUAYA,Sushi Boy Desu,University,"4632 S Maryland Pkwy, Ste 12",Las Vegas,NV,89119,36.1049744,-115.1359993,2.5,13
WU0rArtd0GcTt8ndKzeKaw,Cobrinha Brazilian Jiu Jitsu Academy,Westside,"321 N Buffalo Dr, Ste 120",Las Vegas,NV,89145,36.176313,-115.260817,5.0,30
oE732vrMasA2SAyY78lCwA,Retina Consultants of Nevada,Summerlin,"653 N Town Center Dr, Ste 518",Las Vegas,NV,89144,36.1808271,-115.3154314,2.5,14
t9-W24Fq8EljFz0XZXyUkQ,Modo Yoga,Southeast,"3638 E Sunset Rd, Ste 110",Las Vegas,NV,89120,36.0726539477,-115.096147537,5.0,84
ckW5ObQuCeQ8tJ7ZZKvvpw,Best Little Hair House in Vegas,Westside,"450 S Buffalo Dr, Ste 105",Las Vegas,NV,89145,36.1672622,-115.2592043,4.5,24
OFNXLfKbnsh7zV6Iu3EbyA,Flamingo Pizza,Chinatown,3500 Wynn Rd,Las Vegas,NV,89103,36.1262137014,-115.194479712,2.5,265
0rQbXoU_f2WQJiWHWFpgkQ,Haven Craft,Downtown,1406 South Third St,Las Vegas,NV,89104,36.1543971,-115.1515441,4.5,7
ipMPf_LH6pUAautoGEj3MQ,Ultrasonic Blind Cleaning,,,Las Vegas,NV,89101,36.1697096,-115.1236952,1.0,4
s5oTUwcmaTwUTXHGGd1Xtw,US Storage Centers,Southeast,1745 East Tropicana Ave,Las Vegas,NV,89119,36.099955,-115.129325,3.5,4
IX8HB9zCZzmgWabMeC0ZEg,Thrifty Car Rental,Southeast,7135 Gilespie St,Las Vegas,NV,89119,36.0600607,-115.1650444,1.5,171
zU2OlDxJetn9sJlPcEQw5w,US Post Office,Spring Valley,7925 W Russell Rd,Las Vegas,NV,89113,36.0841322,-115.2638267,1.5,179
VbOwWJKLC6k3urXIBWIDJA,Celebrity Vault,Spring Valley,6445 South Tenaya Way,Las Vegas,NV,89113,36.0713562,-115.2528119,5.0,3
5uT16_Lpl3hwvcONNds6DQ,Calvin Klein,Downtown,805 S Grand Central Pkwy,Las Vegas,NV,89106,36.163689,-115.158329,3.0,13
_CWeTVr_NVh3iycUovNU9A,Arms Unlimited,,"3515 W Post Rd, Ste 125",Las Vegas,NV,89118,36.0747737,-115.1869515,3.0,12
s7GYLq9g_hOlcBdW1LETnQ,Visionworks,Westside,"4300 Meadows Ln, Space 104",Las Vegas,NV,89107,36.172259,-115.1963237,3.0,15
jDIgRariCMzw2vHXb6A2sg,Cherry Blossom Dental,Southwest,"7320 S Rainbow Blvd, Ste 103",Las Vegas,NV,89139,36.055414,-115.241332,2.5,3
NLEe-RzDSU-5BN6xp_WWCw,M&M Soul Food Cafe,Westside,3923 W Charleston Blvd,Las Vegas,NV,89102,36.1588056245,-115.193109512,4.0,622
qtOt27b-3Re6zM5OSBVFNQ,BOX,Westside,"4750 W Sahara Ave, Ste 28",Las Vegas,NV,89102,36.1472,-115.1892,5.0,60
VcVZ8ezW97z2CPsXBF_Dvg,Silver State Eye Care,Spring Valley,"6080 S Fort Apache Rd, Ste 100",Las Vegas,NV,89148,36.0781431,-115.2961992,4.5,10
qQIUMQJ0pMiiYpygql3Zdg,The Lodge Fort Apache,Spring Valley,5790 S Fort Apache Rd,Las Vegas,NV,89148,36.08347,-115.29694,3.0,50
UF4Bhq7TpcQw22SEZwoXlA,Silver State Driving Academy,,5348 Vegas Dr,Las Vegas,NV,89108,36.1883394,-115.2140127,4.5,19
Lzl8Rc76BsL6lbDnTMij8w,Empress G Rocks Locs,,,Las Vegas,NV,89108,36.2088759,-115.243598,4.0,11
6HCj38gBXJa4c5vmLa7w8A,Service King Collision Repair Red Rock,Westside,"6905 W Charleston Blvd, Ste 170",Las Vegas,NV,89117,36.1579314,-115.2462891,5.0,3
vcYScYOI2ijgeg8exHs1ew,Pisces Reef Fish Emporium,Westside,"9326 W Sahara Ave, Ste 7",Las Vegas,NV,89117,36.1455766,-115.2996075,4.0,81
U4_aS6U1vDlArewaf-hXIA,Joker Of Clubs Hookah Lounge,Spring Valley,3555 South Fort Apache Rd,Las Vegas,NV,89147,36.1246240017,-115.297913818,4.0,13
s-jSUbHHRM_VreOk0w75Tg,Bodyheat Tanning,Spring Valley,9809 West Flamingo Road,Las Vegas,NV,89147,36.1145357,-115.3057038,2.5,18
cYo4MYfZp8u2C-v4erGWCQ,Kaliopi Hookah & Lounge,Spring Valley,"4440 S Durango Dr, Unit E",Las Vegas,NV,89147,36.1086096,-115.2791061,4.0,6
kmzVxuT_a-fiXKFDFa71wA,Famous Nails,Spring Valley,"4075 S Durango Dr, Ste 112",Las Vegas,NV,89147,36.1153115,-115.2807759,4.0,6
d6BOggptRCZcw7y5SI5Tww,Layalina Mediterranean Restaurant,Chinatown,6870 Spring Mountain Rd,Las Vegas,NV,89146,36.1268545,-115.2414251,1.5,6
WnQNmxeN4hECvGxxBC_Egg,Bank of America,Westside,6900 Westcliff Dr,Las Vegas,NV,89145,36.1743547679,-115.247098778,1.5,15
QEfcSzjjV-rtTpLafKcw6w,Sur La Table,The Strip,"3663 Las Vegas Blvd S, Ste H63",Las Vegas,NV,89109,36.1107323,-115.1722365,4.5,7
jBOKV4rxO9OGf5ahbCWKPw,George Street Photo & Video,The Strip,,Las Vegas,NV,89109,36.128563708,-115.171128459,4.5,3
pmoIMK8zGWvKsVOPDBYfzg,Andre's,The Strip,"Monte Carlo Resort & Casino, 3770 Las Vegas Blvd S",Las Vegas,NV,89109,36.1046128973,-115.174527168,4.5,310
CSaVK9wgqe2_tQuuCDINyQ,Frankie's Pizza,Southeast,"8505 S Eastern Ave, Ste 103",Las Vegas,NV,89123,36.034614,-115.1191579,4.5,119
CIbhERjr5vvvKViMeBF8tg,Palm Medical Group,,"3150 N Tenaya Way, Ste 415",Las Vegas,NV,89128,36.2167718,-115.2495743,3.0,4
1S2xTqqz1l-X20lCFTs-mw,Las Vegas Carpet Repair & Cleaning,,,Las Vegas,NV,89032,36.2137322,-115.1770586,5.0,21
1SMZozP_btTvR-7IUrXaGA,"Ginsberg David L, MD",,1707 W Charleston Blvd,Las Vegas,NV,89102,36.1579726,-115.1642979,2.0,4
GuEu6N65TA8dnQAP9gEJxA,National Security Alarms,Southwest,"6525 W Warm Springs Rd, Ste 150",Las Vegas,NV,89118,36.0557039,-115.2345864,4.0,7
jhIVSxvjRUn_r-1CUq8taw,Edible Arrangements,,"7260 West Lake Mead Blvd, Ste 3",Las Vegas,NV,89128,36.1974894,-115.2505798,3.0,9
yyafAemzBr07qUf8yquRdw,The Pain Clinic,Westside,5445 W Sahara Ave,Las Vegas,NV,89146,36.1436579,-115.215773,4.5,19
-IjrK6GWJKsYDjjDqOK34A,The Flyer Distributor,Westside,"3401 Sirius Ave, Unit 5",Las Vegas,NV,89146,36.1428417544,-115.22474,5.0,3
akkoQYYK5SgV36y-RZc3Xg,RECON Bumper and Dent Repair,The Lakes,"9101 W Sahara Ave, Ste 105-B24",Las Vegas,NV,89117,36.1435397,-115.2958812,3.5,23
ziBcGzCwbAqMYo3elgwHrQ,Number 1 Foot Reflexology,,"4825 W Flamingo Rd, Ste 13",Las Vegas,NV,89103,36.1147704,-115.2069889,3.0,17
DW0ZvWuYaSvMcB_3LG5RGg,Pei Wei,Summerlin,10830 W Charleston Blvd,Las Vegas,NV,89135,36.161278,-115.331443,3.5,167
8Qs6f026h6sU6MAzL7JJjg,Viet Bistro,Spring Valley,"4145 S Grand Canyon Dr, Ste A-102",Las Vegas,NV,89147,36.1145935,-115.3075136,3.5,109
4YDzojuwciknAszCLe5qEA,The Griffin Mansions,,,Las Vegas,NV,,36.175,-115.136389,2.0,4
6gohfjae8Sc2ezQzzCN34A,Deep Beauty Spa,Westside,"8751 W Charleston Blvd, Body Spa, 295 a",Las Vegas,NV,89117,36.1576031,-115.2860645,4.5,25
lylSHoRLfD5bc_DBUvZiOQ,Bobby Q Grille,Spring Valley,4140 S Durango Dr,Las Vegas,NV,89147,36.1140975952,-115.278778076,4.0,29
xxmuSW7FExDDbHR8nyqQ8w,Grimm Photography,Westside,"222 S Rainbow Blvd, Ste 203",Las Vegas,NV,89145,36.1713352,-115.2458583,5.0,4
V4BYvw51GBAj7pv2n7XtOw,Pizza Hut,Northwest,"7065 W. Ann, #110",Las Vegas,NV,89130,36.261321496,-115.247384155,2.0,11
V-Mr6ChEefiZoirDaxelwg,American Made Mobile Mechanics,,,Las Vegas,NV,89101,36.1697096,-115.1236952,4.5,17
qi7PnlfceCl3otbEUWz75w,LA Subs & Salads,The Strip,"Flamingo Hotel and Casino, 3555 Las Vegas Blvd S",Las Vegas,NV,89109,36.116349,-115.172121,3.0,19
WyXkVmfAgqCh2_9eKtfzwQ,Ship & Anchor Tattoo,The Strip,Stratosphere Hotel Casino,Las Vegas,NV,89104,36.1476947,-115.1563056,4.5,20
xD0qY7CyI2PCcr0lvVp9-A,Wee Kirk o'the Heather Wedding Chapel,Downtown,231 Las Vegas Blvd S,Las Vegas,NV,89101,36.1669152,-115.1417767,3.5,32
poYsvuOmVDqF4dTnjJ780A,Tiabi Coffee & Waffle,Eastside,3961 Maryland Pkwy,Las Vegas,NV,89119,36.1166498731,-115.138752864,4.5,620
X-WXPGYuuknAjZkpYGeRiw,Alexis Park Resort,Eastside,375 E Harmon Ave,Las Vegas,NV,89169,36.10802,-115.1571,2.5,418
zZkzpVgMP8xaXg3uMscCjQ,PizzaRev - Taproom,,"2400 Rancho Dr, Ste 100",Las Vegas,NV,89102,36.1453664,-115.1731347,4.5,18
Yl6uMUMFmiwKzT0uIxr55g,Dentchic,Westside,"7975 W Sahara Ave, Ste 102",Las Vegas,NV,89117,36.1432100414,-115.267877214,5.0,3
gqqHdBJqOVHDMy3jAdSkmw,Kan Pai Sushi,Westside,8125 W Sahara Ave,Las Vegas,NV,89117,36.1437655,-115.2690556,4.0,23
JW0kZbTvQQNZ-wD6KmFTwQ,A1 Dental Care,Southwest,"7780 S Jones Blvd, Ste 101",Las Vegas,NV,89139,36.0487594861,-115.224878296,3.5,19
mO2DivSp3e1LOHjT8JQ28w,City Place Apartments,Westside,3150 S Decatur Blvd Ofc,Las Vegas,NV,89102,36.1462673,-115.1829873,2.0,8
TteyY0SmpELHkMROR6s7Vg,"Lemone Bryson, DDS",Spring Valley,8954 Spanish Ridge Ave,Las Vegas,NV,89148,36.0910974,-115.2877849,5.0,6
t1l36BBdY_1m39y1TY89fg,Sparkle by Patty's Closet,Southwest,9345 S Cimarron Rd,Las Vegas,NV,89113,36.0186395,-115.2705245,4.0,4
Eim8jt0BY7-EXik-AAJ3hQ,J Nails - Body Spa Salon,Summerlin,"10300 W Charleston Blvd, Ste S17, Unit S7",Las Vegas,NV,89135,36.1603440042,-115.320894107,5.0,115
li5_YJhPbd4NKym2ThmY7Q,Granny's Kitchen,Eastside,"3333 S Maryland Pkwy, Ste 11",Las Vegas,NV,89169,36.1290092,-115.1376893,4.0,28
JHoqJfM8VDWWuaNi5VQ8bw,Access Health Dental,,6671 Smoke Ranch Rd,Las Vegas,NV,89108,36.2033406,-115.2413355,3.0,5
z5J9U_HU4iVLwaCH6rdC2w,Lo-Lo's Chicken and Waffles,,2040 N Rainbow Blvd,Las Vegas,NV,89108,36.196409,-115.2402479,3.0,584
cFA7ZTJOIvH10vcv79clZQ,Shell,Southwest,3790 Blue Diamond Rd,Las Vegas,NV,89139,36.04131,-115.189713,2.5,5
BKS84YsIa29AgW9uPGgdcw,Ruen Thai,Southwest,7377 S Jones Blvd,Las Vegas,NV,89139,36.0552438,-115.2258702,3.0,15
gLwCxZW5KHUSzEDuGP8mDw,Travel Centers of America,Southwest,8050 Dean Martin Dr,Las Vegas,NV,89139,36.043321,-115.1863936,2.0,4
yZk6n1YX0kwCMJ8LqMXAYw,"Sep Bady, MD",Southwest,8420 W Warm Springs Rd,Las Vegas,NV,89113,36.0570077,-115.2751977,2.0,4
54WM5coZonA0izd2y04p_A,Famous Dave's Barbeque,Spring Valley,9695 W Flamingo Rd,Las Vegas,NV,89147,36.1141807443,-115.303920552,3.5,191
MvLpD44gr5OwDFYY59winQ,Sevens Steakhouse,Eastside,4100 Paradise Rd,Las Vegas,NV,89169,36.1137792,-115.1524787,4.0,9
tkUmTk2mRqMmLoVrkZ86gA,Ed Fryatt - State Farm Insurance Agent,Spring Valley,"10080 W Tropicana Ave, Ste 161",Las Vegas,NV,89147,36.1013859,-115.3124797,5.0,3
ctqG7qBNdm6c220nyVmYvQ,The Cycling Studio,Spring Valley,"4840 Fort Apache Rd, Ste 102",Las Vegas,NV,89147,36.1014779,-115.296366,4.5,7
-RJ216TTIghZshCkUlD1WQ,Sushi Takashi,Chinatown,5300 W Spring Mountain Rd,Las Vegas,NV,89146,36.1262291442,-115.213507304,4.5,216
tRNISMsRN3KS2DulhH8QBA,CC Locator,Westside,"101 S Rainbow, Ste 9",Las Vegas,NV,89145,36.172161,-115.2432525,4.5,6
EZkKDq4hMZ6XnF6sMKcH1Q,Paper Source,Westside,"410 S Rampart Blvd, Ste 165",Las Vegas,NV,89145,36.1671789129,-115.285999104,4.5,11
kkaA2z1MVwRnZfM1fSYbzA,UMC Rancho Primary Care,Northwest,4223 N Rancho Dr,Las Vegas,NV,89130,36.2356847,-115.2291564,2.0,3
Q2mekE13y4eGImxkHBh-6g,French Beauty Bar,The Strip,3200 S Las Vegas Blvd,Las Vegas,NV,89109,36.1289104,-115.1727856,3.0,13
OAEeaLLm_9sHksKJEY0o0w,Napoleon's Piano Bar,The Strip,3655 Las Vegas Blvd S,Las Vegas,NV,89109,36.112523549,-115.171069781,3.5,146
Mtl7m4IBhVdr-LtQrKtScg,St Joan of Arc Church,Downtown,315 S Casino Center Blvd,Las Vegas,NV,89101,36.1679839,-115.1455608,4.5,10
A6lKCuTrDSJ_eFKyumZCJQ,WuHu Noodle,Southwest,3333 Blue Diamond Rd,Las Vegas,NV,89139,36.0412834,-115.1833103,4.0,87
o2jLTWHQE6iN3zqWV7VE7g,U-Haul Neighborhood Dealer,Southwest,8777 W Warm Springs Rd,Las Vegas,NV,89148,36.054033,-115.2827349,3.5,3
n-iHDxbFrNQoNIpt5TjiNg,Subway,Westside,4810 W Desert Inn Rd,Las Vegas,NV,89102,36.130335,-115.206002,2.0,12
Yv2hfGhK4-6tkwpmMCOgSw,Isabela's,Summerlin,2620 Regatta Dr,Las Vegas,NV,89128,36.2074847,-115.2682033,3.0,60
CjinMydpfLkbBPrPBc0fyA,VA Southwest Primary Care Clinic,Southwest,7235 S Buffalo Dr,Las Vegas,NV,89113,36.0560208287,-115.261623859,3.5,3
